agent_id,agent_label,work_id,work_label
Q121085955,Judith Adamson,Q123307085,Using The Land
Q121299202,Janet McLeod,Q123307112,The Ridge
Q121079194,Stafford Garner,Q123307115,Burma Railway
Q57415831,Kathryn Millard,Q123307117,Travelling Light. Parklands
Q117859684,Eugene Schlusser,Q123307139,"Rupert Bunny: Colour, Mood & The Senses"
Q121271242,Christina Wilcox,Q123307145,"The Nights Belong To The Novelist: The Imaginitive World Of Elizabeth Jolley, Australian Writer"
Q121337282,Colin South,Q123307156,G'Day: New Accents In Australian Tourism
Q121091446,Gordon Glenn,Q123307170,Anna (Greek Version)
Q6097453,Ivan Sen,Q123307178,Dust (On Wheels )
Q121315651,Lindsay Frazer,Q123307180,Doesn'T Everybody Want A Golden Guitar
Q121091446,Gordon Glenn,Q123307209,First Day
Q19958066,Cathy Henkel,Q123307211,Walking Through A Minefield
Q121271081,Geoff Tanner,Q123307221,Avalon: The 1992 Australian International Air Show
Q4785317,Arch Nicholson,Q123307227,The Philippines: The Furthest Cross
Q108415797,Q108415797,Q123304272,Prejudice: Equality ...At What Price
Q121126827,Lynn Hegarty,Q123304282,How Wonderful
Q121126795,Dave Williams,Q123304283,Spirit Of The Dance
Q121035493,Colin Budds,Q123304285,Ready Or Not
Q121035385,Sunny Leunig,Q123304286,Elevator Operator – Courtney Barnett
Q120308523,Ian Dunlop,Q123304294,At Patantja Clay Pan
Q7329929,Richard Wherrett,Q123304329,Summer Of The Seventeenth Doll [Australian Opera]
Q121035095,Stewart Binns,Q123304358,Olympic Century : The Olympic Spirit
Q121222981,Greg Ferguson,Q123304359,Sisters Are Doin' It For Themselves: Women In The Contemporary Music Industry
Q121091446,Gordon Glenn,Q123304371,Anna (Turkish)
Q120518012,Ivern Hendrickson,Q123304418,Flight Into Yesterday
Q2408644,Brian Hannant,Q123304427,General Principles
Q108415797,Q108415797,Q123304437,Johnson And Friends. - Volume 3.
Q3308531,Michael Sporn,Q123304439,Doctor De Soto And 5 Other Funny Stories
Q121298845,Tony Chenn,Q123304451,Travelling In Singapore
Q117858976,Brian McKenzie,Q123304458,A Place To Belong
Q121222753,Lina Caneva,Q123304471,The Mascot
Q933562,Ben Lewin,Q123304511,The Migrant Experience
Q7358887,Roger Scholes,Q123304515,The Valley
Q7173104,Peter Butt,Q123304516,Our Melancholy Duty
Q106376673,Glenda Hambly,Q123304522,Western Australia's Moving Memories...
Q121085953,Don Fitzsimmons,Q123304526,Countering Sexism
Q237268,Paul Cox,Q123304533,Done Bali
Q120837806,Graham Chase,Q123304537,Democracy
Q26913030,Trevor Graham,Q123304541,Sugar Slaves
Q121271154,Mark Sanders,Q123304555,The Bush Myth
Q117860478,Kay Pavlou,Q123304568,Not A Bedroom War
Q5232078,David Caesar,Q123304590,Freely Given
Q7173104,Peter Butt,Q123304593,Sheep's Back
Q121337070,David Knaus,Q123304597,Contradictions
Q7150070,Paul Currie,Q123304661,Lionheart [The Jesse Martin Story]
Q121337294,Michael Balson,Q123304673,Passage Out Of Paradise
Q117860556,Susan Lambert,Q123304677,Fair Play
Q117862792,Daryl Dellora,Q123304702,Conspiracy
Q121035677,Michael Vance,Q123304710,Justice: A Kindness Cup. Parts 1 & 2
Q3050992,Elijah Moshinsky,Q123304728,Hansel And Gretel By Engelbert Humperdinck
Q120308523,Ian Dunlop,Q123304737,Desert People
Q121223348,Denis Phelan,Q123304741,Swimming And Diving
Q121358047,Julia Redwood,Q123304742,Selling Australia
Q121091446,Gordon Glenn,Q123304743,Penicillin: The Magic Bullet
Q121271277,Gary Rhodes,Q123304744,Jack The Ripper: The Final Solution
Q726345,David Greig,Q123304749,Kakadu: Land Of The Crocodile
Q121222750,Leigh Kidd,Q123304750,Oil Painting For Beginners With Artist Val Osborn. Number 1
Q120308523,Ian Dunlop,Q123304792,The Aborigines Of Australia
Q121299227,Claudia Sangiorgi Dalimore,Q123304799,Native Tongue – Mo’Ju
Q5292597,Don Featherstone,Q123304801,The Science Of Winning
Q121085953,Don Fitzsimmons,Q123304808,Cover To Cover Looks At ...
Q121299354,John Burnett,Q123304837,"No Bugles, No Drums"
Q120401930,Philip Robertson,Q123304863,Belonging: Rituals Of Friendship And Association In An Australian Country Town
Q121079427,Shane Yeend,Q123304872,Video Maker
Q120308523,Ian Dunlop,Q123304895,Towards Baruya Manhood. Part 1. Village Life I
Q121223088,Stephen Weingarth,Q123304896,A Day In The Life Of A Child: Introducing Environmental Action
Q121034630,Tony Wright,Q123304899,What's So Funny?
Q121034625,Rosie Jones,Q123304953,Holy Rollers
Q121223447,Gillian Leahy,Q123304970,My Life Without Steve
Q121079353,Robert Raymond,Q123304972,Life In The Desert
Q117885629,Stephen Ramsey,Q123305003,The Professor's New Clothes
Q121035126,Neal Chrisford,Q123305005,Better Wine Enjoyment
Q121079104,David E. Barrow,Q123305020,The Human Jigsaw
Q121298862,Eddie Moses,Q123305026,Touring Australia
Q121222696,David Woodgate,Q123305059,Democratic Curriculum
Q121299131,Tim Clark,Q123305066,In The Mind Of The Architect. Ep. 3. Corrugated Dreams
Q7279354,Rachel Perkins,Q123305080,Freedom Rides
Q121298847,Michael Dillon,Q123305095,Beyond Everest (1980). Beyond Everest: The Ongoing Climb Of Sherpa Hillary (2000)
Q121159856,Roger Whittaker,Q123305097,China - The Red Sons
Q120837806,Graham Chase,Q123305099,Solomon Islands Regain Independence
Q120700890,John Fitzsimons,Q123305108,Design For Tomorrow
Q121126009,Kim Kindersley,Q123305118,The Dolphin's Gift
Q121035094,Peter Hicks,Q123305119,A Sense Of Direction
Q121035805,Safina Uberoi,Q123305124,My Mother India
Q15463660,Michael Blakemore,Q123305130,A Personal History Of The Australian Surf: Being The Confessions Of A Straight Poofter
Q121337118,Alan Anderson,Q123305156,The Pictures That Moved: Australian Cinema 1896-1920
Q78118903,Stéphane Bernasconi,Q123305171,The Adventures Of Tintin
Q121034533,Ioannis Ioannou,Q123305219,Panacea: The Documentary
Q121160043,Nick Frazer,Q123305230,Leave Me Alone: Sexual Harassment In The Workplace
Q5056131,Cecil Holmes,Q123305234,Return To The Dreaming
Q121035571,Christopher Tuckfield,Q123305244,Renzo Piano: Piece By Piece
Q120518196,Shane Mulcahy,Q123305259,Transport In Plants And Animals: Capture Of Nutrients In Plants And Animals
Q121271067,Debbie Hides,Q123305274,Aussie Fit: Getting Started
Q121091446,Gordon Glenn,Q123305280,Anna (Arabic Version)
Q974566,John Gray,Q123305282,Papua New Guinea Report
Q121222578,Petro Romanhi,Q123305292,Did It Again – Kylie Minogue
Q121036046,C Hunniford,Q123307280,The Australian Image. Pt. 2
Q121357792,Mark Worth,Q123307302,Land Of The Morning Star
Q6768591,Mark Lewis,Q123307334,The Floating Brothel
Q121299519,Geoffrey Barnes,Q123307358,In The Desert We Have Written Our Names
Q5232078,David Caesar,Q123307366,Shoppingtown
Q121035877,Peter Jordan,Q123307369,The Sleep Of Reason
Q120401930,Philip Robertson,Q123307372,At The Canoe Camp
Q121057812,Aviva Ziegler,Q123307373,Facing The Demons
Q121078914,Robert Parker,Q123307385,String Quartet
Q121337680,Belinda Mason,Q123307391,City Of Dreams: The Collaboration Of Marion Mahon And Walter Burley Griffin
Q121299519,Geoffrey Barnes,Q123307405,Journey Into Thailand
Q121035510,Josh Thomas,Q123307412,Everything You Wanted – Clubfeet
Q121299292,Darrell Rigby,Q123307423,Pilates Advanced Program
Q5560473,Gil Brealey,Q123307426,Dusty
Q106375394,Stephen Johnson,Q123307427,Treaty – Yothu Yindi
Q120518188,Edwin Morrisby,Q123307432,Australians At The Olympics
Q121315383,D.G. Corke,Q123307437,Soils Of Australia
Q121091123,Michael Murray,Q123307443,Bronzed Aussie Gods
Q120518095,Roger Hudson,Q123307447,Understanding Cancer
Q121034908,Christine Sammers,Q123307476,Arguing The Toss Of A Cat
Q7145564,Patricia Edgar,Q123307497,Mexico 75: No Place Else In The World To Be
Q120518095,Roger Hudson,Q123307505,Understanding Cancer Pt.3
Q121337722,Martyn Down,Q123307512,Broome And The Pearl Coast
Q2442472,Tony Ayres,Q123307532,Sadness: A Monologue By William Yang
Q121078785,Timothy Sullivan,Q123307535,Jack Absalom's Outback Australia Series
Q121079028,Tony Wellington,Q123307546,Conflict Of Interest
Q121223348,Denis Phelan,Q123307556,Olympic Glory The Golden Years: Aussies And Kiwis In Sport
Q3293340,Mario Andreacchio,Q123307573,More Winners : Second Childhood
Q121079353,Robert Raymond,Q123307606,The Cutting Edge
Q121159794,Christopher McCullough,Q123307614,Out Of The Fiery Furnace. Parts 4 And 5
Q121144017,Malcolm Dwyer,Q123307617,Julie Stafford's Taste Of Life : The Video
Q121058001,Hugh Davidson,Q123307619,Adriana Lecouvreur
Q6372399,Karl Zwicky,Q123307651,The Miraculous Mellops 2. Part 4
Q5292597,Don Featherstone,Q123307654,Tales Of Helpmann : A Portrait Of Sir Robert Helpmann
Q27929473,Pat Fiske,Q123307667,"Doc: A Portrait Of Herbert Vere Evatt, 1894-1965"
Q121035454,Paul Williams,Q123307701,The Island Of Nevawuz
Q121091293,Hadi Mahood,Q123307704,Iraq My Country: An Exiles Return To Samawa
Q121126122,Bill Leimbach,Q123307705,Balinese Surfer
Q121034977,Rosemary Burden,Q123307715,Because They'Re Black
Q120518095,Roger Hudson,Q123307725,Risk Factors
Q7610796,Stephen Wallace,Q123307729,Gordon Bennett
Q121126298,Doc K Sternberg,Q123307741,Spotlight On Australian Ballet
Q120358930,John Charles,Q123307743,Lakme
Q121315311,Mal Tennant,Q123307763,Ecology
Q121270977,Gillian Coote,Q123307774,The Fully Ordained Meat Pie
Q121034482,David Muir,Q123307786,The Rough And The Smooth
Q112468748,Geoff Burton,Q123307792,Conversations With A Dead Poet: Alan Wearne Recalls John Forbes
Q121143927,Guy Norris,Q123307824,Miracle At Sea : The Tony Bullimore Rescue
Q117862816,Dennis K. Smith,Q123307837,Troubled Minds: The Lithium Revolution
Q121222750,Leigh Kidd,Q123307845,Oil Painting For Beginners With Artist Val Osborn. Number 2
Q121035419,Michael Buckley,Q123307852,Two Songs By Dougie Young. Dread Beat And Blood
Q120837806,Graham Chase,Q123307889,The Kimberley Mob
Q117860751,Jane Oehr,Q123307895,On The Loose: Three Stories About Leaving School
Q121126148,Mark Stiles,Q123307919,Kampuchea After Pol Pot
Q121126499,Les McLaren,Q123307929,Five Bloody Weeks : The Syrian Campaign June-July 1941
Q121034777,Douglas Stanley,Q123307931,For The Love Of A Child
Q120304934,David Roberts,Q123307943,Thailand
Q121034482,David Muir,Q123307944,The Australian Eye
Q121298857,Paul Scott,Q123307959,Koalas: The Bare Facts
Q121270638,G Roberts,Q123307976,Overcoming Neck And Back Pain
Q121223348,Denis Phelan,Q123307998,Olympic Glory: The Golden Years
Q120401930,Philip Robertson,Q123308022,Narritjin Maymuru
Q121223518,Tina Dalton,Q123308038,Eye On The Reef
Q121126499,Les McLaren,Q123308062,Namekas: Music In Lake Chambri
Q121337039,David Pritchard,Q123308065,Floyd On Oz. - Volume 1.
Q6437254,Kris Moyes,Q123308073,My People – The Presets
Q19877070,Andrew Pike,Q123372013,Angels Of War
Q24844292,Alan Burke,Q29322698,Macbeth
Q29025753,Patrick Barton,Q29322795,The Road
Q5715671,Henri Safran,Q29322955,The Criminals
Q24844292,Alan Burke,Q29454809,The Tempest
Q24844292,Alan Burke,Q29454824,La Boheme
Q17007964,Nathan Hill,Q29470138,Model Behaviour
Q113572899,Mark Lamprell,Q29907988,A Few Less Men
Q15432108,Marijan David Vajda,Q30126372,The Saint: Wrong Number
Q7607335,"Henry Herbert, 17th Earl of Pembroke",Q30126402,The Saint: The Software Murders
Q5983094,Ian Toynton,Q30126413,The Saint: The Brazilian Connection
Q3023139,Dennis Berry,Q30126427,The Saint: The Blue Dulac
Q2050301,Paolo Barzman,Q30126432,The Saint: The Big Bang
Q7976339,Wayne Hope,Q30321633,Now Add Honey
Q5125261,Claire McCarthy,Q30597804,Ophelia
Q24844292,Alan Burke,Q30599117,The Tell-Tale Heart
Q27972888,Christopher Muir,Q30599320,Bastien and Bastienne
Q27972888,Christopher Muir,Q30599331,She
Q27972888,Christopher Muir,Q30599332,Martha
Q28837213,Rod Kinnear,Q30599586,Rope
Q28837213,Rod Kinnear,Q30600056,The Concert
Q15497866,Henry Kaplan,Q30600140,Ruth
Q28837213,Rod Kinnear,Q30600140,Ruth
Q5981930,Ian Jones,Q30600151,Suspect
Q23762162,Storry Walton,Q30602056,The Runaway
Q436829,Russell Mulcahy,Q30610572,In Like Flynn
Q471215,Leigh Whannell,Q30611788,Upgrade
Q7610503,Stephen Sewell,Q30668220,Embedded
Q6793366,Maurice Murphy,Q30688082,Aunty Jack Introduces Colour
Q4757687,Andrew Lancaster,Q32941831,The Lost Aviator
Q19868225,Todd Strauss-Schulson,Q32942298,Isn't It Romantic
Q108047434,James Wan,Q33101622,Stygian
Q436712,Ben Elton,Q34411664,Three Summers
Q4461183,Warwick Thornton,Q35144519,Sweet Country
Q1530946,Glendyn Ivin,Q38686109,Penguin Bloom
Q21572777,Daniel Armstrong,Q39073942,Tarnation
Q57578861,Ben Howling,Q39074257,Cargo
Q57579266,Yolanda Ramke,Q39074257,Cargo
Q58121597,Stephen McCallum,Q39074570,1%
Q121091217,Damien Power,Q39075595,The Killing Ground
Q39289131,Chris Sun,Q39288119,Daddy's Little Girl
Q381768,Joel Edgerton,Q39659543,Boy Erased
Q723820,Jeffrey Walker,Q41783910,Dance Academy: The Movie
Q114915507,Jayson McNamara,Q41793672,Messenger on a White Horse
Q5806081,Nick Hilligoss,Q42947737,Banjo Frogs
Q5180694,Craig Anderson,Q42947761,Red Christmas
Q42923097,Angelena Bonet,Q42947907,Angelena: Change The World
Q862160,Bill Guttentag,Q46953499,Only the Dead
Q6835217,Michael Ware,Q46953499,Only the Dead
Q109317353,Clay Glen,Q46954959,A Second Chance
Q115172852,Don Meers,Q46956191,Australien Skies
Q113540511,Alex Holmes,Q46962861,Stop at Nothing: The Lance Armstrong Story
Q192021,Simon Baker,Q47244559,Breath
Q96287761,Rhiannon Bannenberg,Q47445594,Rip Tide
Q7608585,Stephen Amis,Q47500713,The BBQ
Q6438600,Kriv Stenders,Q48672667,Australia Day
Q15710032,Robin Anderson,Q48672731,Black Harvest
Q22279616,Jennifer Peedom,Q48672740,Mountain
Q63256461,Shawn Seet,Q48672814,Storm Boy
Q6846483,Mike Daly,Q48674553,Through the Dark
Q109317353,Clay Glen,Q48795820,Raising the Bar
Q109831129,Noel Cleary,Q48894174,Maya the Bee: The Honey Games
Q109831146,Sergio Delfino,Q48894174,Maya the Bee: The Honey Games
Q2388845,Michael Carson,Q49907029,Police Rescue
Q5180756,Craig Boreham,Q50280735,Teenage Kicks
Q16729060,Lilibet Foster,Q50314135,Be Here Now
Q951522,Scott Hicks,Q50322070,Highly Strung
Q21614619,James Marcus Haney,Q50414259,Austin to Boston
Q114598881,Jonathon Narducci,Q50414475,Love Me
Q113552779,Justin McMillan,Q50575626,Storm Surfers 3D
Q113552780,Christopher Nelius,Q50575626,Storm Surfers 3D
Q19872804,Dean Murphy,Q50650012,That's Not My Dog
Q4772506,Anthony Field,Q110436898,We're All Fruit Salad! The Wiggles' Greatest Hits
Q109648674,Chisholm McTavish,Q110446854,Yummy Yummy
Q7150626,Paul Field,Q110449513,Here Comes the Big Red Car
Q105697790,Sandra Sciberras,Q110518235,The Dustwalker
Q123672413,Sara Kern,Q110752367,Moja Vesna
Q1379404,Eva Orner,Q110772639,Burning
Q27044516,Wayne Groom,Q110798364,Maslin Beach
Q16169729,Jeff Daniels,Q110952223,The 10 Conditions of Love
Q110982434,James Harkness,Q110982391,Birthday
Q110983665,JJ Winlove,Q110983659,June Again
Q22279616,Jennifer Peedom,Q111168114,River
Q111168192,Joseph Nizeti,Q111168114,River
Q26913030,Trevor Graham,Q111286680,Red Matildas
Q108841275,Sharon Connolly,Q111286680,Red Matildas
Q112205727,Renée Webster,Q111291128,How to Please a Woman
Q95790033,Fin Edquist,Q111493759,Bad Girl
Q21067198,Kiah Roache-Turner,Q111679725,Wyrmwood: Apocalypse
Q983431,Matthew Reilly,Q111945687,Interceptor
Q16948248,Howard Rubie,Q111966633,The World of The Seekers
Q28837213,Rod Kinnear,Q111966633,The World of The Seekers
Q117863119,Katie Found,Q111988443,My First Summer
Q5180756,Craig Boreham,Q112031294,Lonesome
Q112655888,Shaun M. Jefford,Q112655836,Beijing Punk
Q9339626,Sophia Turkiewicz,Q112885667,Once My Mother
Q115171541,Sally Aitken,Q113032290,Hot Potato: The Story of The Wiggles
Q18002645,Andrew Traucki,Q113101194,The Reef: Stalked
Q2691618,Matthias Temmermans,Q113117848,Mia and Me: The Hero of Centopia
Q16201909,Michael Budd,Q113318707,Ruby's Choice
Q4679987,Adam Wingard,Q113360912,Godzilla x Kong: The New Empire
Q4886044,Ben Lawrence,Q113380071,Ithaka
Q26703670,Goran Stolevski,Q113462425,Of an Age
Q7343062,Robert Connolly,Q113570329,Blueback
Q355300,Richard Curtis,Q113677792,We Are Still Here
Q6764684,Mario Gaoa,Q113677792,We Are Still Here
Q41804979,Tim Worrall,Q113677792,We Are Still Here
Q69647747,Renae Maihi,Q113677792,We Are Still Here
Q72881853,Dena Curtis,Q113677792,We Are Still Here
Q101549114,Beck Cole,Q113677792,We Are Still Here
Q111750451,Danielle MacLean,Q113677792,We Are Still Here
Q123398369,Tracey Rigney,Q113677792,We Are Still Here
Q124022022,Miki Magasiva,Q113677792,We Are Still Here
Q124022023,Chantelle Burgoyne,Q113677792,We Are Still Here
Q127050025,Matt Vesely,Q113696804,Monolith
Q29442226,Jub Clerc,Q114433916,Sweet As
Q114918499,Serge Ou,Q114714059,Iron Fists and Kung Fu Kicks
Q1541117,Gracie Otto,Q115145917,Seriously Red
Q96384115,James Becket,Q115206760,The Seeds of Vandana Shiva
Q115206772,Camilla Denton Becket,Q115206760,The Seeds of Vandana Shiva
Q127050027,Lachlan Mcleod,Q115393901,Clean
Q96287761,Rhiannon Bannenberg,Q115402199,Mistletoe Ranch
Q113995842,George Basha,Q115676246,Convict
Q116526316,Noora Niasari,Q115686447,Shayda
Q106465331,Tori Garrett,Q115802757,Sit. Stay. Love.
Q13444656,Paul Ireland,Q116055825,Measure for Measure
Q121118618,Danny Philippou,Q116193178,Talk to Me
Q121118648,Michael Philippou,Q116193178,Talk to Me
Q6767947,Mark Hartley,Q116259682,Girl at the Window
Q6097453,Ivan Sen,Q116316729,Limbo
Q1374169,Rolf de Heer,Q116329329,The Survival of Kindness
Q116378094,Lachlan Pendragon,Q116378037,An Ostrich Told Me the World Is Fake and I Think I Believe It
Q38030232,Sarah Spillane,Q116620354,True Spirit
Q723820,Jeffrey Walker,Q116786106,The Portable Door
Q22962943,Adam Cooper,Q117007959,Sleeping Dogs
Q6387409,Ken Cameron,Q117039141,Secret Men's Business
Q114804176,Nick Kozakis,Q117286448,Godless: The Eastfield Exorcism
Q5109231,Christiaan Van Vuuren,Q117348347,A Sunburnt Christmas
Q6387409,Ken Cameron,Q117456999,Out Of It
Q117860847,Margot Nash,Q117598902,Call Me Mum
Q449104,Lee Tamahori,Q117599075,The Convert
Q4461183,Warwick Thornton,Q117745345,The New Boy
Q8877,Steven Spielberg,Q117789100,Living Space
Q5252901,Del Kathryn Barton,Q117790106,Blaze
18d9164065dfa07b37099777a13900c4,http://www.wikidata.org/.well-known/genid/18d9164065dfa07b37099777a13900c4,Q118234786,Finding the Voice
Q130583280,Gabriel Carrubba,Q118274975,Sunflower
Q2576503,Q2576503,Q118405167,Anyone but You
Q2059818,Paul Goldman,Q125897105,Kid Snow
Q62600716,Sophie Hyde,Q125913481,Jimpa
Q127049997,Michael Mier,Q125913482,Zombie Plane
Q127050085,Lav Bodnaruk,Q125913482,Zombie Plane
Q5262979,Derrick Borte,Q126374606,Bear Country
Q109837803,Molly Reynolds,Q126855973,A Portrait of Love
Q4910275,Bill Mousoulis,Q127599768,Ladykiller
Q18637425,Richard Gray,Q127599809,Summer Coda
Q7342927,Robert Chuter,Q127599819,The Dream Children
Q5523655,Garnet Mae,Q127600253,Duran Duran
Q116731371,Nadi Sha,Q127600353,Everything In Between
Q6181268,Jeremy Cumpston,Q127600891,Bilched
Q121118618,Danny Philippou,Q127602379,Bring Her Back
Q121118648,Michael Philippou,Q127602379,Bring Her Back
Q117862148,Samuel Van Grinsven,Q127727208,Went Up the Hill
Q1541117,Gracie Otto,Q128115472,Otto by Otto
Q125472995,Alice Maio Mackay,Q128640958,T Blockers
Q442897,Rebel Wilson,Q128694739,The Deb
Q22278226,Matthew Holmes,Q128799557,Fear Below
Q3195038,Q3195038,Q130164709,Mismatch
Q20177473,John Sheedy,Q130261793,Runt
Q131617459,Jordon Prince-Wright,Q130341761,Before Dawn
Q7804115,Tim Piper,Q130553765,Kangaroo Island
Q131584545,Emma Hough Hobbs,Q130710042,Lesbian Space Princess
Q131586065,Leela Varghese,Q130710042,Lesbian Space Princess
Q7150626,Paul Field,Q130846647,The Wiggles Big Birthday!
Q131324770,Allan Collins,Q131324169,Dhakiyarr vs. the King
Q5113401,Christopher Weekes,Q131445860,Christmas on the Farm
Q642465,Onir,Q131521072,My Melbourne
Q3149575,Imtiaz Ali,Q131521072,My Melbourne
Q6344216,Kabir Khan,Q131521072,My Melbourne
Q45410390,Rima Das,Q131521072,My Melbourne
Q4908103,Bill Bennett,Q131612512,The Cattle King
Q132353668,Michael Shanks,Q131870558,Together
Q6438600,Kriv Stenders,Q132202286,Lee Kernaghan: Boy from the Bush
Q110876727,Michael Cusack,Q132636551,All Night Gaming
Q4910275,Bill Mousoulis,Q132636562,Desire
Q7176794,Peter Scarf,Q132636563,Fortune
Q4910275,Bill Mousoulis,Q132636565,Lovesick
Q1264239,Jürgen Corleis,Q132643339,Bergen-Belsen zum Beispiel
Q7359708,Rohan Spong,Q132643427,The Songs They Sang
Q5220137,Danny Ben-Moshe,Q132643442,Rewriting History
Q117862634,Adam Geiger,Q132643503,Hitler’s Secret Bomb
Q104671499,Ricard Cussó,Q107027981,The Tales from Sanctuary City
Q117862148,Samuel Van Grinsven,Q107068760,Sequin in a Blue Room
Q112570136,Monica Zanetti,Q107105075,Ellie & Abbie
Q4772688,Anthony Hayes,Q107313347,Gold
Q1159118,Dan Mazer,Q107427285,The Exchange
Q104671499,Ricard Cussó,Q107524881,Daisy Quokka: World's Scariest Animal
Q114249473,Genevieve Bailey,Q108084138,Happy Sad Man
Q5594166,Granaz Moussavi,Q109236379,When Pomegranates Howl
Q933562,Ben Lewin,Q109254833,Falling for Figaro
Q105044112,Jonathan Ogilvie,Q109352492,Lone Wolf
Q6073899,Ol Parker,Q109511080,Ticket to Paradise
Q109837803,Molly Reynolds,Q109837874,My Name Is Gulpilil
Q112199204,Trish Foreman,Q109846101,Don Spencer For Kids
Q35189281,Renan Öztürk,Q109985890,The Sanctity of Space
Q109986271,Freddie Wilkinson,Q109985890,The Sanctity of Space
Q110188651,Dick Collingridge,Q110141668,Just Australian Trains
Q4773006,Anthony Maras,Q27703167,Hotel Mumbai
Q5294199,Donald Crombie,Q27703171,The Celluloid Heroes
Q117860898,Geoff Bennett,Q27703209,The Great Mint Swindle
Q27733947,Reinier Krol,Q27703211,Sometimes the Rain
Q117862792,Daryl Dellora,Q27703239,Against the Innocent
Q60215641,Laurie McInnes,Q123288117,Dogwatch
Q6116523,Jackie McKimmie,Q123288125,Breaking Through
Q6372399,Karl Zwicky,Q123288160,The Miraculous Mellops
Q6410007,Kimble Rendall,Q123288165,Counting the Beat
Q6768251,Mark Joffe,Q123288189,More Winners: Boy Soldiers
Q6774325,Martha Ansara,Q123288190,Changing the Needle
Q6791196,Matthew Saville,Q123288192,Roy Hollsdotter Live
Q7173104,Peter Butt,Q123288240,Fortress Australia: The Secret Bid for the Atomic Bomb
Q7173104,Peter Butt,Q123288241,"Lies, Spies and Olympics"
Q7358879,Roger Sandall,Q123288278,Camels and the Pitjantjara
Q743866,Esben Storm,Q123288283,More Winners: The Big Wish
Q7610796,Stephen Wallace,Q123288287,Captives of Care
Q7803256,Tim Burstall,Q123288307,The Prize
Q912486,Brian Large,Q123288323,Il re pastore
Q933562,Ben Lewin,Q123288346,Are you Fair Dinkum?
Q933562,Ben Lewin,Q123288347,Lottie Lyell
Q93838349,Judith MacDougall,Q123288349,The House-Opening
Q96476049,Sue Clayton,Q123288359,The Last Crop
Q15710032,Robin Anderson,Q123288609,Joe Leahy's Neighbours
Q16107529,Tom Zubrycki,Q123289037,Kemira: Diary of a Strike
Q4785317,Arch Nicholson,Q123302816,People Of The Cities
Q101525831,Karin Altman,Q123302818,Raoul Wallenberg: Between The Lines
Q121143697,Claire Jager,Q123302826,On The Side Of The Angels
Q230448,Jane Campion,Q123302835,Three Films By Jane Campion
Q121159981,Karl McPhee,Q123302883,Norm And Ahmed
Q117860556,Susan Lambert,Q123302888,Your Money
Q5238371,David Parer,Q123302897,Nature Of Australia. Parts 4-6
Q121035094,Peter Hicks,Q123302905,Mountains Of Change
Q5292597,Don Featherstone,Q123302916,An Asian Experience Slow Boat From Surabaya
Q121126122,Bill Leimbach,Q123302918,Balinese Surfer 2: Wave Of Change
Q4785317,Arch Nicholson,Q123302964,"Malaysia: Sparrow With Sparrow, Raven With Raven"
Q121314971,Christine Rayfield,Q123302968,Riverboats Remembered: Murray Paddlesteamers On Film 1920's-1970's
Q121078878,Graeme Rowland,Q123302969,The Cleo Laine Collection
Q26913030,Trevor Graham,Q123302993,Painting The Town
Q120358924,Pip Starr,Q123303002,Fight For Country
Q120837806,Graham Chase,Q123303007,Bitter Rice
Q121159771,Mathew Kelley,Q123303037,Big Brother Of Christmas Island: Tai Ko Seng
Q121271376,Kathy Mueller,Q123303044,Betty Cuthbert
Q121299131,Tim Clark,Q123303047,In The Mind Of The Architect. Ep. 2. The Public Good
Q121034591,Liz Wight,Q123303066,Australia : The Great White Shark
Q121035360,Greg Reading,Q123303101,Living Together
Q25183124,George Whaley,Q123303102,More Winners : Mr. Edmund
Q121057898,Chris Hilton,Q123303123,The Last Husky
Q583186,Benjamin Millepied,Q105038174,Carmen
Q112205479,Kodie Bedford,Q105474516,Dark Place
Q106520537,Clare Knight,Q105560479,Back to the Outback
Q5492176,Franklyn Barrett,Q105657667,The Melbourne Cup
Q108797287,Simon Alberry,Q105681658,Space Dancing!
Q1810579,Leah Purcell,Q106093003,The Drover’s Wife
Q28152753,Michael Gracey,Q106261265,Better Man
Q6317793,Justin Kurzel,Q106462638,Nitram
Q61957196,Oliver Herbrich,Q106716226,Dead Heart
Q26727317,Brodie Higgs,Q106719349,Elixir
Q121034393,Tom Hurwitz,Q123307232,Malaysia
Q121143935,Nicola Woolmington,Q123307233,Where Angels Fear To Tread
Q117860381,Frank Heimans,Q123307240,The Eleven Powers
Q99399116,David Corke,Q123307252,Kingdom Of The Lyrebird
Q121144112,Kathy Drayton,Q123307255,Beach Story
Q121035505,Paul Humfress,Q123307261,Artisans Of Australia
Q121159861,Clive Doig,Q123307269,"Dinosaurs: Fun, Facts And Fantasy"
Q121299349,Cathy Beitz,Q123307270,Collected Stories Of The Xpt
Q114916654,Ian White,Q123420989,Mutiny in Heaven: The Birthday Party
Q63699527,Lorcan Finnegan,Q123477948,The Surfer
Q5238371,David Parer,Q123740720,The Dragons of Galapagos
Q67155220,Charles William,Q123908641,Inside
Q47658535,Mark Leonard Winter,Q124389705,The Rooster
Q318712,Renny Harlin,Q124526427,Deep Water
Q63256461,Shawn Seet,Q124536069,Five Blind Dates
Q47004401,Zak Hilditch,Q124615876,We Bury the Dead
Q94691545,Natalie Bailey,Q124842799,Audrey
Q115171541,Sally Aitken,Q124858154,Every Little Thing
Q125027160,George D. Malcolm,Q125053494,Grumblens
Q125027160,George D. Malcolm,Q125053495,Eaglets
